timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement,eye_movement_x,eye_movement_y
2024-10-31 11:18:51,1.537886757736295,0,0.8527027634408941,0,0,0.050828719300747394,-0.15687308260271887
2024-10-31 11:18:53,1.5344251075211626,0,0.8862508625013517,0.033548099060457526,3354.3757252681153,0.08344916117046462,-0.38165144054970407
2024-10-31 11:18:55,1.5133609110124142,0,0.9031393369020592,0.01688847440070751,3380.0441728579285,0.09181771752233828,-0.1649158739329862
2024-10-31 11:18:57,1.474609035233333,0,0.9125093116741652,0.009369974772105993,923.8357403823944,0.0756814141341618,0.053597459641544005
2024-10-31 11:18:59,1.4644850419352775,0,0.8998576907083696,0.01265162096579553,310.92158817792165,0.04073588245027297,0.019916313244935067
2024-10-31 11:19:01,1.4849038798427896,0,0.9133496294092112,0.013491938700841533,360.10424604428005,0.14840252947635818,0.011995719073546346
2024-10-31 11:19:03,1.4627249609170245,0,0.9055687011355056,0.0077809282737055785,483.51737929826527,0.012567164150735223,-0.023556823574602696
2024-10-31 11:19:05,1.5205474455114414,0,1.003449593888342,0.09788089275283651,4278.892757775687,0.08508058465339369,-0.09751255175591579
2024-10-31 11:19:07,1.378853627953702,0,0.9163610105447947,0.08708858334354741,8780.202825724433,-0.09016733630916625,-0.18423767096362184
2024-10-31 11:19:09,1.6258665919684843,0,0.8682431290648488,0.04811788147994589,6973.314443732755,0.1353917632735538,-0.21870685174523435
2024-10-31 11:19:11,1.4934616989248553,0,0.8572367977053477,0.011006331359501131,414.3815681795429,-0.011328833295388243,-0.0125204135594827
2024-10-31 11:19:13,1.5127757902359678,0,0.8764033771268102,0.019166579421462493,307.2158477675347,0.04297573780048113,-0.0070807543440318645
2024-10-31 11:19:15,1.5542824786831793,0,0.8698516242951503,0.006551752831659874,306.09035670898254,0.11521810368660688,-0.7854876185342838
2024-10-31 11:19:17,1.5502038730815046,0,0.8718801707888534,0.0020285464937030984,523.0596352122251,0.10439195605872847,-0.20056738958963916
2024-10-31 11:19:19,1.4883771912703014,0,0.924652469999851,0.052772299210997575,4237.412443901409,0.03076263078922097,-0.10945461143998339
2024-10-31 11:19:22,1.4275946582696128,0,0.9273752575142604,0.0027227875144094638,637.9943681380543,-0.060200590505424825,-9.555798303670946
2024-10-31 11:19:24,1.4316760039983618,0,0.9419814379236913,0.014606180409430847,478.72909736422565,-0.09295237137228778,-0.18866977003990443
2024-10-31 11:19:26,1.4678743427054746,0,0.941729910174263,0.00025152774942827083,472.56437861308274,0.018588043042112656,-0.1553948933672271
2024-10-31 11:19:28,1.5102684455625297,0,0.9291743447020359,0.012555565472227137,391.52536993257905,0.07703841842782812,-0.15786500831424619
2024-10-31 11:19:30,1.5067954823596827,0,0.9291731710644761,1.1736375598037085e-06,361.1919837080122,0.06692567462781926,-0.17257707531606797
2024-10-31 11:19:32,1.510495332804823,0,0.9418379936687322,0.012664822604256165,332.38630646368796,0.06398835551941669,-0.17381209326040403
2024-10-31 11:19:34,1.4946930687704418,0,0.9449805384067976,0.0031425447380654115,411.5569625855823,0.0264613538435019,-0.19109180845304372
2024-10-31 11:19:36,1.5276256804082697,0,0.903754659303146,0.04122587910365161,5437.44653060623,0.09310402803888677,-0.1597576378280124
2024-10-31 11:19:38,1.5374367914695808,0,0.9141205679078833,0.010365908604737295,4342.267452453048,0.11223989215115765,-0.11711246061727909
2024-10-31 11:19:40,1.483003291874593,0,0.8733159615019713,0.04080460640591199,673.9630704960053,0.08843600542196753,-0.3402195676562597
2024-10-31 11:19:42,1.4857796105823462,0,0.890872716165419,0.017556754663447638,249.81823956731384,0.08863762454659836,-0.36131911409878315
2024-10-31 11:19:44,1.4852798626386914,0,0.8813785161606321,0.009494200004786846,767.7573476702865,0.0885854480046043,-0.28950201978743134
2024-10-31 11:19:46,1.5280673466028745,0,0.9525088271213836,0.07113031096075151,5563.815072980946,0.06690425084624158,-0.1400689290209479
2024-10-31 11:19:48,1.4942811254633108,0,0.9224180168645573,0.03009081025682636,2107.1952687432145,0.01360164111448544,-0.12127257873944089
2024-10-31 11:19:50,1.5109988256802678,0,0.9128144265360987,0.009603590328458589,2058.9347680711708,0.006264622769503024,-0.1323950696365144
