timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement
2024-10-23 09:44:16,1.808648933014781,0,0.8787537165319056,0,414.65725044999203
2024-10-23 09:44:18,1.800959588801854,0,0.894462544020858,0.015708827488952415,458.62111770733816
2024-10-23 09:44:20,1.7936715917661625,0,0.9161573183131919,0.021694774292333907,477.95881029070586
2024-10-23 09:44:22,1.7876054144216715,0,0.9402409321973536,0.024083613884161692,681.9696072917911
2024-10-23 09:44:25,1.800133204515003,0.0,1.0830078056176156,0.14276687342026195,1158.9720364175234
2024-10-23 09:44:27,1.7465449852274353,0.0,1.0575805833197554,0.025427222297860208,872.3514227545006
2024-10-23 09:44:29,1.7216219847976215,0.0,0.9982015663767346,0.059379016943020724,922.397841778352
2024-10-23 09:44:31,1.7296383666850852,0.0,0.9185990414475736,0.07960252492916098,739.3721943200457
2024-10-23 09:44:33,1.7414549769895302,0.0,0.8845020975235749,0.03409694392399876,1394.0802319533375
