timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement,eye_movement_x,eye_movement_y
2024-11-01 14:22:11,2.1034625646492326,0,0.6936688372893909,0,0,-1.349188763830173,-2.3654343011558145
