timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement,eye_movement_x,eye_movement_y,shoulder_movement,arm_movement,upper_body_rotation,left_arm_angle,right_arm_angle
2024-11-19 12:48:48,1.4979743848214615,0,0.8715411587280452,0,811.1613244032478,0.03274647986982832,-0.1258150336208682,1.0,18.30056307974577,0.05634180790273576,16.99000817931634,12.102808513551281
2024-11-19 12:48:50,1.5112463312628224,0,0.8940627009662252,0.022521542238180037,543.6694590403217,-0.03460309857112341,-0.18515321480955876,4.16227766016838,18.694323451653613,0.0009459004897690303,15.582653741460495,13.829787057600505
2024-11-19 12:48:52,1.5296405351314801,0,0.903415709425691,0.00935300845946585,527.8381400901611,-0.03398377845065859,-0.19124822932310082,1.0,7.414213562373095,0.021565286123109307,14.265295967134145,18.750870607792592
2024-11-19 12:48:54,1.5346780061201344,0,0.9031393369020592,0.0002763725236318848,265.2588863739263,-0.0214159044747836,-0.19983628183868352,2.0,102.7804131708488,0.009668835974768142,41.42206301733404,29.265307878764947
2024-11-19 12:48:56,1.5313499758364406,0,0.9037966263030934,0.0006572894010342667,253.9312720686451,-0.018603841541032774,-0.21592280228457564,1.0,10.23606797749979,0.008808350019205503,14.38998614907042,25.770994548395517
2024-11-19 12:48:58,1.531927567147062,0,0.9037966263030934,0.0,407.77897583346316,-0.011077094328093498,-0.2016840710455097,2.0,58.54500112661229,0.029516452762896203,10.430385604739545,18.559810640958776
2024-11-19 12:49:00,1.526881797236551,0,0.8766497760543505,0.02714685024874297,330.24411944723033,-0.014392714576225122,-0.22167548216726823,1.0,24.153677647268985,0.034791950423020676,20.091990820461817,22.549984686887107
2024-11-19 12:49:02,1.5321075250578249,0,0.869049726728823,0.0076000493255274915,319.8875467422608,-0.01194383169167383,-0.22431502152279365,1.4142135623730951,29.041630560342618,0.005255828844633347,11.754241911045586,19.457223857902818
2024-11-19 12:49:04,1.521833117811019,0,0.8906676462405498,0.02161791951172687,401.87257336789503,-0.0249453191146344,-0.22159868168731867,10.246211251235321,37.51702148735751,0.055688346175495486,13.09464148744445,20.55638571513798
2024-11-19 12:49:06,1.5276325521613023,0,0.8762125637269752,0.014455082513574635,1904.8272176875662,-0.03254290195473526,-0.20418329536060956,5.0,17.902019706710774,0.0772903193426975,16.407353780862532,10.441506644722029
2024-11-19 12:49:08,1.5424465869943271,0,0.87059772621034,0.005614837516635163,1459.4389335763453,-0.03394675981184276,-0.2155015335065945,3.0,19.886349517372675,0.025111109919743524,9.568208756951956,9.259198338851695
2024-11-19 12:49:10,1.5415235751396148,0,0.8793802294287522,0.008782503218412119,490.3351285461519,-0.04124404120593021,-0.2215549226745173,0.0,12.285383285786041,0.0036361647906219467,12.960063885783825,12.103544789859617
2024-11-19 12:49:12,1.5400369201134765,0,0.883508580930496,0.004128351501743843,410.8828600798567,-0.02150831935673104,0.22201671151748037,0.0,6.39834563766817,0.0053953480014734025,12.068086985066365,8.167280769389134
2024-11-19 12:49:15,1.5694774300471592,0,0.8508992626474651,0.03260931828303093,1150.1420644645839,-0.04231079362488477,-0.17946245033053912,0.0,10.385164807134505,0.030161209732655146,11.069359029088622,10.373421661075934
2024-11-19 12:49:17,1.539150363782206,0,0.8595588316940176,0.008659569046552518,352.8815739856569,-0.021345477617679926,-0.22277133099796018,1.0,13.644556888903491,0.042262350430016186,11.848496783254282,10.341993945697345
2024-11-19 12:49:19,1.5336124642802464,0,0.883508580930496,0.023949749236478413,577.044395555491,-0.0257570774509415,-0.20889641271665876,3.0,35.128990204491956,0.023129843824965395,10.8204245512009,10.202480700776254
2024-11-19 12:49:21,1.5431234212149403,0,0.8759745503426081,0.00753403058788793,541.5746861498102,-0.018843527959849758,-0.22522574856793745,2.23606797749979,9.76782893563237,0.02615347038191239,11.282770754094276,11.546214218646286
