timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement
2024-10-23 09:37:17,0.30156688422133554,0,1.0911565905533978,0.42420959541900605,349.3900502875979
2024-10-23 09:37:19,0.2984010587576889,0,1.044634404465052,1.761538811835866,663.5525795246068
2024-10-23 09:37:21,0.22067412058516966,0,1.0519357679331756,6.031244026801502,2634.003852971241
2024-10-23 09:37:23,0.24049930519681348,0,1.035724059122477,4.312629961598827,1993.3329262535597
2024-10-23 09:37:25,0.22546284594018884,0,1.01544166493104,0.9317981147777619,491.6680198283084
