timestamp,eye_openness,blink_rate,mouth_openness,mouth_movement,head_movement,eye_movement_x,eye_movement_y
2024-11-01 14:25:38,1.51531244055247,0,0.9592163747431438,0,2717.017006014741,0.062031693104830934,-0.09467366625049572
2024-11-01 14:25:40,1.500065086829642,0,0.8683201930764235,0.09089618166672031,2304.8497632028516,0.034648428363210616,-0.07938669887747933
2024-11-01 14:25:42,1.5001875286741815,0,0.8950909248512812,0.02677073177485767,2826.2316267105343,0.004906172609847004,-0.05274439291313103
2024-11-01 14:25:44,1.496530611866767,0,0.9029697526999391,0.007878827848657899,621.4906843576724,-0.017521047453205114,-0.04598918233224894
2024-11-01 14:25:46,1.50169706964215,0,0.9198734178326089,0.01690366513266983,1041.3264766031523,0.016006689028679758,-0.05206462780981291
2024-11-01 14:25:48,1.5254881909666684,0,0.8962135691845877,0.023659848648021176,534.1904555877879,0.004958528895445339,-0.16304021245641953
2024-11-01 14:25:50,1.5016480296390875,0,0.8856010711517978,0.010612498032789963,418.34805330640114,-0.03479336749843422,-0.026006841129882528
2024-11-01 14:25:52,1.5103502356001868,0,0.8798772399607901,0.005723831191007611,502.7540595700235,-0.003551700919602835,-0.0790438884282481
2024-11-01 14:25:54,1.5041104852852418,0,0.8908763320508273,0.010999092090037133,1114.4758476851418,-0.0800140794224102,-0.5023715028566216
2024-11-01 14:25:56,1.4939299117818017,0,0.8650349804925827,0.02584135155824463,410.2042422361116,-0.08751965997564366,-0.16113350808946325
2024-11-01 14:25:58,1.4901456568724758,0,0.8653676688645472,0.00033268837196454015,355.12245125577016,-0.07134707050877824,-0.1435307782058194
2024-11-01 14:26:00,1.5137081961989074,0,0.8601872822393366,0.005180386625210587,414.52262838390635,-0.051068215577741126,-0.17673562774127094
2024-11-01 14:26:02,1.5418486270125265,0,0.8938313774286978,0.03364409518936118,758.967878233677,0.03730561023524294,-0.17631611700971853
2024-11-01 14:26:04,1.5124151694744807,0,0.8933331602829802,0.0004982171457176277,721.7700575007656,0.01021447386851666,-0.16130133214278627
2024-11-01 14:26:06,1.5160125788722936,0,0.8915964322633381,0.0017367280196420865,454.1099563528289,-0.008727708229032042,-0.24359384714476617
2024-11-01 14:26:08,1.5142852127031479,0,0.8913994026499902,0.0001970296133478877,346.9047905268623,-0.015025550769945686,-0.23784698543320698
2024-11-01 14:26:10,1.52992559773246,0,0.8997422209136666,0.008342818263676444,1296.2499905831178,-0.007885319290471005,-0.28943946174508645
2024-11-01 14:26:13,1.4980871585614766,0,0.9103632750210857,0.010621054107419092,592.061466662735,0.0013109159481815328,-0.10701651864612458
2024-11-01 14:26:15,1.514149760812768,0,0.880612229720361,0.0297510453007247,571.7516039538367,0.0035483489045154823,-0.45622477113309634
2024-11-01 14:26:17,1.509059678402234,0,0.8930609287907733,0.012448699070412239,634.0396702082978,0.03086680105541085,-0.08215075491097602
2024-11-01 14:26:19,1.50635811723549,0,0.8907241435100801,0.0023367852806931433,465.08357777868,-0.015289758888010421,-0.1784979180151283
2024-11-01 14:26:21,1.4967954388086597,0,0.9066967582409478,0.01597261473086764,383.9071452229901,-0.009877966519734027,-0.13697813364146535
2024-11-01 14:26:23,1.50365202553133,0,0.8758396532971301,0.03085710494381766,375.25063876749397,0.016254731493310928,-0.09850728371910968
2024-11-01 14:26:25,1.5034865092831038,0,0.9024411238025929,0.0266014705054628,435.32443864455166,0.002582372702062763,-0.08903152004413203
2024-11-01 14:26:27,1.4903159126109138,0,0.901722430161224,0.0007186936413688949,431.3333365382865,0.00573887169931972,-0.04583670379508322
2024-11-01 14:26:29,1.5235723675045858,0,0.8853905456657233,0.016331884495500715,447.1451261083009,0.05155334490298943,-0.12952963837854056
2024-11-01 14:26:31,1.4908560405618076,0,0.8809798171455717,0.004410728520151563,649.3103394759584,-0.013064499323021712,-0.11450983219265327
2024-11-01 14:26:33,1.4972455638948037,0,0.8769675863380414,0.004012230807530326,493.7395662480242,-0.010595778247350245,-0.12521866952585634
2024-11-01 14:26:35,1.5200281678818965,0,0.8916639740361242,0.014696387698082791,540.6467248496367,0.0005715983887441157,-0.44766573910966573
2024-11-01 14:26:37,1.5122989710228867,0,0.892087974613729,0.0004240005776048328,550.5728009998979,-0.02724283943287514,-0.3588829040897812
2024-11-01 14:26:39,1.4965610979951107,0,0.9023297503633355,0.010241775749606497,368.62995365064023,-0.01069316990074764,-0.1377100245786737
2024-11-01 14:26:41,1.5076941346254598,0,0.9023243154540808,5.434909254753428e-06,458.72478862507546,-0.02810540283597597,-0.4917246971855137
2024-11-01 14:26:43,1.4995567225658109,0,0.8815432587849604,0.020781056669120335,381.81044325706824,-0.025029483867162847,-0.1585049672124353
2024-11-01 14:26:45,1.4958286462575308,0,0.8915519314008761,0.010008672615915648,410.07651713622,-0.021177851118862032,-0.1737801125530828
2024-11-01 14:26:47,1.5221190708511387,0,0.8960121757946359,0.004460244393759805,479.155590559684,-0.0008692079184211554,-0.4464153162670891
